
21,39,75,45,21,8,0,0
71,101,105,90,59,25,8,4
83,110,109,94,66,30,13,6

27,46,84,59,36,13,5,0
66,95,122,95,77,45,24,18
80,103,124,96,80,47,27,18

47,89,103,93,68,30,9,0
85,126,132,125,94,52,30,18
97,134,138,130,98,56,34,23

28,60,100,80,55,24,2,0
58,87,132,110,82,49,16,8
78,105,133,114,87,50,19,10

29,63,100,82,54,22,5,0
66,103,127,112,86,47,15,8

12,31,60,51,35,5,0,0
46,73,77,66,51,17,5,1

41,60,68,70,15,0,0,0
63,84,96,88,41,17,10,6

15,68,83,79,36,1,0,1
55,85,90,82,43,1,1,3
65,86,89,79,41,1,1,2

17,64,90,74,34,0,3,2
67,81,94,74,38,1,5,2

11,39,72,27,4,0,0,0
51,84,105,68,25,4,7,7
60,86,104,68,25,3,5,5

47,28,66,30,5,0,0,0
132,107,119,87,62,27,36,32
147,121,121,90,61,27,35,32

36,38,61,26,7,0,0,0
94,83,94,65,30,7,12,5
110,96,102,75,38,13,18,9

15,32,50,38,7,0,0,0
90,82,90,85,52,5,13,11
104,99,96,90,57,8,15,15

23,45,58,41,7,0,0,0
75,85,87,71,36,4,15,11
95,93,95,75,39,8,16,13

16,34,41,41,3,0,0,0
87,84,86,73,29,10,10,6
104,98,91,73,32,13,13,8

14,42,69,35,1,0,0,0
47,66,82,56,9,0,0,0

27,64,96,65,11,0,0,0
45,70,94,64,12,0,0,0

31,73,84,73,28,3,5,1
64,87,90,76,36,7,8,2

19,50,56,64,13,0,0,0
43,81,79,82,37,6,4,5
68,87,83,80,38,7,4,4

18,45,54,71,20,1,0,0
68,79,83,94,49,16,8,3
75,89,88,94,52,17,9,5

17,51,39,72,29,0,0,0
57,80,65,82,46,10,2,0
64,83,69,82,47,12,2,0

19,56,64,76,33,1,0,0
46,88,93,95,61,17,7,4
55,92,94,92,58,16,6,3

11,33,33,54,19,0,0,0
36,81,71,81,42,11,1,0
54,95,83,88,50,16,4,2

36,56,94,52,24,0,1,0
61,84,100,59,31,1,1,1

22,41,55,49,15,0,0,0
62,86,83,74,48,11,11,3
79,94,88,75,49,12,14,4

14,30,56,41,8,0,0,0
59,76,91,80,40,7,9,6
91,94,96,83,48,10,13,7
97,98,96,81,48,11,12,6

34,55,74,65,24,0,3,0
60,84,92,82,47,10,15,7
78,89,94,79,47,9,15,5

18,37,65,58,11,0,0,0
46,77,88,79,45,11,15,4
58,82,90,78,45,10,15,3

10,49,88,39,1,0,0,0
38,78,96,59,15,1,0,0
46,78,93,57,13,0,0,0

28,58,89,71,14,0,0,0
42,67,89,72,15,0,0,0

21,42,73,43,1,0,0,0
40,70,95,77,17,0,0,0
54,79,103,87,24,2,3,2
65,83,103,89,24,3,3,2

31,58,74,49,6,0,0,0
51,65,78,57,9,0,0,0

26,31,57,35,13,6,1,4
38,67,92,70,48,27,10,19
63,79,94,72,52,29,11,18

8,15,39,46,3,0,0,0
31,68,82,74,37,14,6,6
53,88,92,86,51,20,13,15

25,81,98,65,18,0,0,0
37,93,107,78,26,2,2,0

20,48,72,37,1,0,0,0
39,77,99,63,16,0,0,0
