
14,27,31,70,100,79,48,25
11,26,30,70,102,80,49,25

15,4,50,47,32,28,11,0
18,9,56,58,41,37,19,0
18,11,61,63,46,43,25,0
17,12,64,68,49,45,28,1
15,11,66,69,51,45,30,1
14,10,66,72,54,48,30,2

16,7,50,55,34,28,13,0
19,11,59,63,43,41,19,0
21,13,64,68,49,50,23,0
21,15,69,74,53,54,28,2
20,18,72,77,57,56,32,4
19,21,74,80,60,58,34,4
18,19,74,81,61,58,34,5

14,9,49,47,33,40,11,0
19,13,57,55,47,50,16,0
20,14,64,64,50,56,18,0
21,16,69,69,53,59,19,0
21,16,69,69,53,59,19,0
22,17,70,73,56,60,19,1
21,16,71,75,58,62,18,1

9,5,49,59,72,48,38,21
9,10,57,65,83,60,49,34
9,15,61,68,87,66,57,42
10,19,65,72,90,68,60,44
11,22,66,73,91,70,61,46
11,23,66,74,91,70,61,49
10,22,66,75,92,74,62,47

16,12,47,66,76,61,42,28
19,21,54,76,85,67,52,38
19,27,60,83,90,73,55,42
19,32,63,86,93,76,56,46
17,31,65,89,96,78,58,46
15,30,65,92,98,78,59,46

17,6,59,71,57,38,23,0
21,13,65,76,62,43,27,0
24,16,69,83,68,45,28,0
23,15,72,85,70,46,29,0
22,14,75,85,70,46,29,1

16,16,63,61,36,19,4,0
21,22,71,68,44,29,6,0
23,22,77,72,49,34,9,0
20,20,79,75,53,37,11,0
17,19,80,76,55,40,13,0
15,18,81,79,55,42,14,0
12,17,83,81,58,42,14,0
10,15,84,83,59,41,13,0

17,16,68,67,25,19,2,0
15,17,72,71,31,23,5,0
13,18,74,73,36,30,9,0
10,20,75,74,38,33,10,0
8,19,79,77,41,32,11,0
7,18,81,79,41,32,10,0

12,7,57,60,27,7,1,0
12,7,57,60,27,7,1,0
17,12,64,66,33,19,3,0
18,17,69,68,37,24,7,0
17,20,74,70,41,31,11,0
15,20,76,72,43,35,13,0
15,20,76,72,43,35,13,0
13,20,78,75,45,38,13,0

9,8,65,54,20,4,2,0
17,15,69,58,33,25,5,0
21,18,71,62,43,34,8,0
21,18,71,62,43,34,8,0
20,22,75,68,50,41,12,0
19,23,77,73,55,45,15,0
18,24,79,78,59,47,16,0
15,25,82,82,59,48,16,1
12,25,85,84,59,47,16,0

23,19,61,60,36,10,9,0
23,19,61,60,36,10,9,0
28,22,68,62,42,20,13,0
30,25,75,65,48,27,18,1
28,26,78,68,54,32,20,1
26,27,81,70,59,34,21,1

15,23,70,60,25,2,1,0
17,30,76,66,40,8,5,0
18,31,78,67,48,17,8,0
18,31,82,70,54,25,9,0
18,30,86,73,61,34,13,1
17,29,89,77,65,41,13,1
15,29,90,79,66,46,14,1
14,28,90,80,65,47,14,1

18,17,66,53,27,4,0,0
31,20,72,61,36,10,2,0
32,21,76,68,45,19,7,0
32,22,79,73,50,24,11,0
29,21,81,78,55,26,13,0
26,20,82,80,59,28,12,1

41,38,57,62,25,0,0,0
49,47,69,76,36,1,3,0
54,49,76,81,46,4,8,0
54,51,79,87,49,6,10,0

27,12,53,62,19,0,0,0
34,18,58,69,25,0,0,0
36,20,64,75,34,2,0,0
36,21,69,78,40,4,0,0
36,20,71,80,44,7,1,0
35,19,72,82,47,8,2,0
32,18,74,84,48,8,2,0

11,3,1,35,56,35,28,16
12,7,5,45,71,48,36,28
10,9,9,50,81,55,41,33
8,12,12,52,88,63,46,38
6,13,15,55,92,70,49,41
5,11,15,57,94,74,52,42

14,14,2,19,55,41,16,14
16,19,10,34,72,59,29,24
15,23,14,39,78,64,37,29
14,25,15,44,80,67,42,31
13,24,16,47,81,70,45,34
12,23,20,52,84,73,48,35
11,22,23,55,87,74,51,35
9,21,24,54,90,76,51,36

21,17,10,15,47,41,24,18
23,20,16,25,56,48,32,23
22,23,19,33,65,53,36,26
21,27,24,49,79,55,37,28
21,29,28,57,88,59,40,29
20,30,30,63,93,62,43,30
19,30,32,64,95,64,44,30
17,29,31,64,97,67,44,29
15,27,30,63,98,70,45,29

3,13,17,41,55,45,38,31
2,13,19,40,60,47,40,32
2,14,21,43,63,50,43,32
1,14,21,44,65,51,43,31
1,15,22,46,66,52,43,31
1,15,20,46,66,54,42,31
2,15,19,46,68,55,42,30
3,14,19,45,69,56,42,29

2,0,47,29,29,9,8,0

9,4,38,41,33,27,3,0
8,6,39,44,40,31,10,0
2,3,34,59,56,38,23,3
1,2,32,61,57,38,22,5

18,29,19,63,63,37,30,24
21,31,25,71,72,42,39,34
22,34,30,78,77,45,43,41
20,33,29,79,79,46,46,44
18,32,29,80,82,48,50,45

31,4,43,37,22,1,3,0
33,6,47,44,28,3,6,0
31,8,53,49,34,5,9,0
27,8,60,52,39,7,12,0
27,8,60,52,39,7,12,0
23,7,62,56,45,10,15,0
19,6,63,57,48,9,17,0

28,5,55,51,35,2,6,0
24,5,60,54,41,4,10,0
21,7,63,58,45,7,13,0
17,8,64,59,48,10,13,0

23,13,53,40,15,21,1,0
26,16,58,47,20,27,2,0
25,15,61,50,24,36,3,0
23,13,63,52,27,40,4,0
19,11,63,54,29,41,4,0

13,16,44,37,23,0,1,0
19,21,53,46,32,9,5,0
22,23,59,51,36,21,6,0
21,24,64,55,41,27,7,1
18,23,67,59,44,30,7,1
15,22,69,62,48,32,7,1
12,21,73,65,51,34,8,1
10,20,78,69,53,35,8,0

31,13,38,28,14,4,0,0
29,16,46,35,18,17,0,0
25,16,52,42,23,27,0,0
20,15,56,46,27,31,1,0
16,12,61,49,29,33,1,0
16,12,61,49,29,33,1,0
12,10,63,51,30,36,1,0

16,5,43,21,3,1,0,0
24,13,55,31,13,7,0,0
27,18,60,39,20,15,0,0
24,18,63,44,25,22,0,0
20,17,65,48,30,29,0,0
16,17,69,52,32,32,1,0
12,17,72,54,33,31,2,0
8,17,74,56,34,30,2,0

24,13,39,18,4,0,0,0
34,25,51,26,7,3,0,0
35,26,55,29,9,10,0,0
31,25,57,32,12,16,0,0
28,22,59,35,17,25,1,0
23,18,60,39,19,27,1,0

19,16,52,41,37,43,10,0
17,15,54,43,38,52,14,1
14,15,55,44,39,53,15,1
12,14,57,46,39,55,16,0
10,12,59,47,38,57,17,0

9,14,53,44,24,42,6,0
8,17,57,47,29,50,10,0
7,19,60,49,32,55,12,0
6,18,60,51,36,58,13,0
5,18,61,53,37,62,14,0
4,18,62,54,39,63,16,1
3,17,62,55,40,62,16,1
4,17,62,55,42,62,18,1
5,19,63,55,40,62,18,1

9,15,52,45,41,50,22,1
5,14,54,49,44,58,28,2
4,14,55,50,45,59,29,3
3,15,56,50,46,59,29,4
2,16,58,51,45,59,29,4

5,16,57,49,47,57,27,5

4,9,43,40,41,46,28,2
1,7,49,43,46,51,28,2
1,7,50,43,46,50,27,3

20,24,34,46,50,43,24,15
22,28,38,54,59,51,32,21
26,32,40,61,65,57,39,27
26,33,41,65,69,61,42,32
26,34,41,67,71,61,45,34
25,36,41,69,74,63,46,37
24,37,41,71,77,65,46,37

40,23,31,64,40,26,35,14
41,25,31,66,43,31,43,18
38,26,33,68,46,37,52,27
35,26,33,66,46,42,53,30

8,14,23,62,39,33,23,4
10,20,33,71,50,42,41,17
16,23,37,77,59,51,50,25
20,25,40,79,64,56,55,29
21,25,38,79,65,59,57,30

21,10,13,55,45,39,24,15
24,18,18,62,54,46,33,22
23,21,24,66,63,54,44,33
22,23,28,67,70,57,48,38
20,22,29,67,72,60,51,38
19,22,28,66,75,62,54,39
17,23,26,67,79,63,56,39

16,13,16,50,43,27,17,6
18,16,21,58,54,40,30,14
17,18,24,61,60,44,34,19
16,19,24,63,64,50,41,25
14,21,24,65,69,55,48,30
12,21,24,67,71,59,52,34

14,18,25,64,53,35,32,17
16,22,33,73,65,46,43,24
17,25,37,80,73,53,51,31
16,28,38,84,77,56,59,37
14,29,37,85,81,59,62,40
11,29,37,88,83,61,63,41
10,27,36,88,84,64,64,42

19,17,29,62,54,51,45,21
18,18,29,65,59,56,50,27
15,16,29,66,62,59,51,28
12,14,27,70,66,61,52,28

8,15,16,41,59,32,24,13
10,19,21,48,70,44,35,27
11,23,23,52,79,51,42,36
11,26,27,58,84,60,50,41
10,28,29,61,86,64,54,45
10,29,29,63,87,67,57,45
8,27,29,65,87,69,59,46
6,25,29,66,88,69,59,46

10,11,13,43,57,39,33,24
10,16,18,48,65,51,42,32
9,19,21,50,70,56,49,36
8,21,24,52,75,58,51,41
8,21,27,52,77,62,55,42
8,21,27,54,80,66,56,44
7,22,27,57,82,68,58,45

22,26,20,42,58,41,31,19
31,28,24,50,66,48,40,27
32,28,26,55,73,55,47,33
30,26,29,60,81,63,51,37
29,25,30,64,84,66,54,39
27,23,30,65,84,67,56,40

27,16,20,48,64,38,36,28
29,22,28,60,77,50,47,36
28,26,34,70,85,59,53,43
26,27,37,74,86,63,57,44
24,29,38,77,86,65,59,45
21,30,38,79,86,67,60,45

22,12,27,58,70,48,42,27
26,18,37,68,77,55,50,32
31,25,41,73,81,62,56,38
34,28,44,75,84,64,58,41
36,30,45,78,86,67,63,44
37,31,45,79,87,68,66,47
37,29,43,81,87,70,66,48

14,26,19,45,63,50,35,19
13,28,26,48,72,60,40,24
13,29,27,51,77,67,44,29
13,30,29,53,82,70,49,30
13,31,31,55,84,72,51,31
13,32,32,56,85,73,50,31
14,33,33,56,84,73,50,32

28,37,22,43,64,54,46,33
40,42,31,54,77,59,49,37
40,42,31,54,77,59,49,37
40,45,37,61,85,65,53,41
40,48,42,67,91,69,56,44
39,48,47,69,94,72,59,47
37,49,50,71,96,76,62,47
35,49,50,71,98,77,63,48

23,15,14,34,57,41,34,26
23,15,14,34,57,41,34,26
27,22,22,44,71,52,44,36
27,22,22,44,71,52,44,36
28,26,29,58,80,58,50,43
27,31,33,66,88,67,55,46
25,34,38,70,93,70,59,49
23,36,41,74,96,72,60,51
21,37,43,75,98,74,61,51

46,30,30,58,55,32,37,29
60,43,49,71,69,52,56,50
63,50,58,85,84,62,69,63
64,57,66,95,94,67,81,76
66,60,69,100,99,72,86,80
65,62,72,102,103,74,88,81
62,62,72,105,107,78,89,84

54,43,32,68,57,25,45,47
71,58,50,81,73,46,62,61
71,59,60,89,86,59,67,69
70,61,65,97,96,65,72,73
69,65,70,101,103,73,78,76
69,67,72,106,110,75,81,77
66,66,72,109,113,78,81,76

45,34,48,72,70,37,47,41
62,48,58,84,80,48,61,55
68,53,65,93,89,59,69,65
71,58,70,103,96,67,74,70
74,61,76,111,103,77,81,74
74,66,80,116,111,80,84,76
73,71,81,119,118,83,87,78
72,72,83,121,121,86,87,77

41,20,32,65,59,23,34,29
53,36,44,77,72,39,49,43
59,44,53,87,83,52,62,53
60,51,64,96,92,63,70,56
60,51,64,96,92,63,70,56
62,56,70,99,99,72,76,62
61,58,71,102,104,74,77,64
59,58,71,104,105,75,79,65

51,37,39,85,72,37,43,34
66,52,50,91,84,53,60,48
75,59,58,95,90,60,66,58
75,59,58,95,90,60,66,58
77,60,64,98,96,67,72,64
78,60,67,101,99,75,76,69
75,62,69,105,103,80,81,71
72,62,70,107,107,82,83,73
69,61,72,107,110,82,85,72

39,38,35,80,74,53,63,38
44,45,43,88,87,62,74,52
45,48,48,92,94,73,81,62
44,49,51,93,99,78,88,69
43,50,53,94,103,84,91,74
40,51,53,95,104,85,93,74

32,27,26,56,66,40,41,32
32,32,30,61,80,54,54,42
32,37,36,67,86,66,61,50
32,42,38,69,88,68,66,53
31,47,39,71,90,69,68,56
30,50,41,73,93,70,69,57
31,49,40,74,94,71,70,57

11,9,15,46,58,25,29,16
15,23,26,67,76,44,46,33
17,31,31,78,85,53,57,42
16,38,35,84,91,57,63,49
19,43,40,85,96,63,70,54
19,43,40,85,96,63,70,54
21,45,44,86,98,68,73,58
22,48,46,87,100,72,76,61
23,49,46,88,101,74,78,61
24,48,46,87,100,77,78,61

23,19,16,47,56,32,42,30
27,30,33,65,77,52,57,44
29,38,37,70,84,58,65,50
31,42,40,74,92,63,70,54
32,43,44,75,95,67,73,56
31,44,44,77,98,70,74,57
30,45,44,77,99,71,75,57

35,33,25,50,63,43,46,33
39,40,29,55,68,49,53,38
42,47,37,61,74,59,60,44
47,49,40,65,82,68,64,50
54,50,41,71,87,69,68,53
54,50,41,71,87,69,68,53
54,48,42,74,90,74,71,55
52,46,43,77,93,76,73,57

46,33,21,46,62,41,46,36
46,37,28,56,74,51,56,44
43,38,32,63,78,55,58,44
39,38,35,69,79,59,60,45
35,35,37,72,82,60,62,48
30,33,38,72,85,60,63,49

26,29,19,44,46,34,40,31
38,34,28,54,55,44,47,36
45,36,34,61,61,51,52,39
46,38,37,69,69,56,60,43
45,40,40,73,73,57,65,47
44,39,42,75,78,62,68,52
44,38,42,76,80,65,71,55
43,36,43,78,82,66,75,56
42,34,42,80,86,70,76,58

35,28,30,52,57,34,43,33
43,40,41,61,64,46,55,42
51,47,47,69,69,53,61,48
56,51,48,71,74,59,65,50
63,51,48,73,77,62,68,53
67,49,47,75,81,66,71,57
67,47,48,79,83,71,74,60
64,45,49,82,86,74,76,62

29,33,32,63,71,52,57,42
29,33,32,63,71,52,57,42
36,39,40,70,81,62,68,53
40,43,48,79,89,67,73,58
40,45,53,85,95,71,77,61
41,47,56,90,99,75,80,65
40,48,58,96,100,77,83,66
38,49,59,99,101,79,85,67
37,50,59,101,101,80,85,68

34,26,21,52,59,41,43,28
43,36,33,62,71,54,55,37
49,43,39,68,78,63,63,45
50,45,43,76,84,69,71,50
51,47,49,84,90,72,76,57
51,48,51,89,93,75,80,61
50,49,54,92,96,78,82,64
49,49,56,97,96,80,83,66
46,47,57,99,99,79,83,67

35,25,56,56,23,27,14,0
33,26,62,61,27,37,16,1
30,24,64,63,32,39,16,1
27,22,64,65,35,41,16,1
22,20,66,66,38,41,16,1

11,8,52,46,32,34,7,3
11,13,61,52,39,39,12,4
11,15,65,58,44,43,18,6
10,16,66,61,49,46,20,6
8,15,66,63,51,49,20,7

22,11,45,47,25,17,11,3
21,13,51,51,27,23,17,3
20,13,55,55,26,25,20,4
19,13,59,59,28,26,20,3
18,12,61,60,29,28,21,3

24,15,50,54,31,15,16,0
27,20,60,60,38,26,20,0
27,22,71,63,40,28,22,1
28,24,75,66,42,33,24,2
28,25,77,69,43,35,26,3
27,26,79,69,46,37,27,4
24,25,78,72,47,39,27,4

22,15,54,39,24,7,7,0
28,21,64,48,30,16,15,0
30,23,67,54,33,22,17,1
30,25,68,58,35,27,19,2
31,25,69,61,39,32,22,3
32,25,71,64,41,35,24,3
30,24,73,68,42,39,27,3
27,22,73,68,44,40,28,3

25,18,55,39,23,17,6,0
31,22,60,51,32,27,14,0
32,25,70,56,37,32,19,0
33,27,76,61,39,36,22,1
33,28,80,65,40,40,23,1
32,29,81,66,41,44,24,1
29,30,82,66,43,45,24,1
26,29,84,66,43,46,24,1

15,4,58,39,11,13,10,0
18,10,66,49,21,28,16,0
